rating,Predict,user_id,movie_id,title
2,3.386,668,345,deconstructing harry
4,3.45,668,403,batman
2,2.616,668,231,batman returns
4,3.518,668,347,wag the dog
5,3.409,668,367,clueless
4,3.739,668,82,jurassic park
4,3.848,668,475,trainspotting
5,4.306,668,50,star wars
2,2.946,668,289,evita
5,3.718,668,283,emma
3,2.678,668,358,spawn
1,3.86,668,69,forrest gump
4,3.256,668,271,starship troopers
2,3.791,668,97,dances with wolves
5,3.983,668,210,indiana jones and the last crusade
4,2.982,668,323,dante's peak
3,3.273,668,895,scream 2
3,2.743,668,29,batman forever
5,3.377,668,538,anastasia
3,4.036,668,124,lone star
4,3.625,668,993,hercules
2,2.946,668,355,sphere
3,4.135,564,302,l.a. confidential
4,3.685,564,257,men in black
4,3.159,564,118,twister
2,3.633,564,1016,con air
3,3.746,564,298,face/off
4,3.808,564,258,contact
4,3.468,564,121,independence day
4,3.735,564,300,air force one
3,3.883,564,750,amistad
3,4.174,564,272,good will hunting
4,4.286,564,313,titanic
4,3.386,564,345,deconstructing harry
4,4.034,564,181,return of the jedi
4,4.306,564,50,star wars
4,2.946,564,289,evita
3,3.255,564,312,midnight in the garden of good and evil
3,3.37,564,685,executive decision
3,2.831,564,930,chain reaction
4,3.127,564,597,eraser
3,2.735,564,827,daylight
4,3.128,564,472,dragonheart
3,3.339,564,924,white squall
3,2.982,564,323,dante's peak
3,2.567,564,831,escape from l.a.
4,4.135,115,302,l.a. confidential
2,3.682,115,237,jerry maguire
5,3.945,115,56,pulp fiction
3,3.468,115,121,independence day
2,3.62,115,470,tombstone
4,3.527,115,4,get shorty
4,4.034,115,181,return of the jedi
5,4.172,115,174,raiders of the lost ark
3,4.036,115,96,terminator 2: judgment day
3,3.455,115,218,cape fear
4,3.861,115,11,se7en
4,3.739,115,82,jurassic park
4,3.536,115,1067,bottle rocket
5,3.848,115,475,trainspotting
5,4.306,115,50,star wars
5,4.006,115,185,psycho
5,3.928,115,8,babe
5,2.733,115,240,beavis and butt-head do america
3,3.701,115,93,welcome to the dollhouse
5,3.497,115,628,sleepers
2,3.579,115,471,courage under fire
3,2.981,115,229,star trek iii: the search for spock
3,3.455,115,673,cape fear
1,3.86,115,69,forrest gump
5,4.138,115,89,blade runner
5,4.268,115,357,one flew over the cuckoo's nest
4,3.439,115,33,desperado
5,3.979,115,183,alien
5,3.895,115,176,aliens
4,3.538,115,431,highlander
3,4.307,115,22,braveheart
5,3.807,115,9,dead man walking
5,4.187,115,511,lawrence of arabia
2,3.422,115,763,happy gilmore
3,4.067,115,83,much ado about nothing
4,3.516,115,92,true romance
5,4.069,115,23,taxi driver
1,4.084,115,496,it's a wonderful life
4,3.03,115,696,city hall
5,3.836,115,234,jaws
5,3.748,115,558,heavenly creatures
2,3.205,115,284,tin cup
5,4.036,115,124,lone star
5,4.007,115,192,raging bull
5,4.141,115,48,hoop dreams
5,4.192,115,178,12 angry men
4,3.037,115,772,kids
4,4.135,791,302,l.a. confidential
5,3.418,791,327,cop land
5,3.539,791,332,kiss the girls
3,3.44,791,288,scream
3,3.16,791,294,liar liar
5,3.735,791,300,air force one
4,3.588,791,328,conspiracy theory
3,3.282,791,301,in & out
5,4.034,791,181,return of the jedi
5,4.306,791,50,star wars
4,2.946,791,289,evita
5,4.055,791,275,sense and sensibility
5,3.807,791,9,dead man walking
3,2.653,791,259,george of the jungle
2,3.213,791,319,everyone says i love you
5,4.135,688,302,l.a. confidential
5,3.539,688,332,kiss the girls
5,3.44,688,288,scream
5,3.176,688,339,mad city
5,2.916,688,678,volcano
5,3.103,688,682,i know what you did last summer
5,3.373,688,326,g.i. jane
5,2.653,688,259,george of the jungle
5,3.089,688,349,hard rain
5,3.314,688,1234,chairman of the board
5,3.172,688,341,critical care
3,4.135,587,302,l.a. confidential
3,3.418,587,327,cop land
4,3.539,587,332,kiss the girls
4,3.44,587,288,scream
3,3.16,587,294,liar liar
4,3.808,587,258,contact
4,3.757,587,303,ulee's gold
4,3.735,587,300,air force one
3,3.234,587,880,soul food
2,3.643,587,887,eve's bayou
1,3.588,587,328,conspiracy theory
3,3.883,587,750,amistad
5,4.174,587,272,good will hunting
3,3.176,587,339,mad city
4,3.376,587,343,alien: resurrection
3,3.282,587,301,in & out
4,4.027,587,316,as good as it gets
5,4.286,587,313,titanic
5,3.614,587,340,boogie nights
4,3.584,587,270,gattaca
4,3.854,587,268,chasing amy
3,3.518,587,347,wag the dog
5,2.563,587,325,crash
3,2.946,587,289,evita
2,3.255,587,312,midnight in the garden of good and evil
4,3.714,587,262,in the company of men
3,2.678,587,358,spawn
4,2.669,587,260,event horizon
4,3.256,587,271,starship troopers
3,3.468,587,690,seven years in tibet
4,2.982,587,323,dante's peak
2,2.916,587,678,volcano
3,3.103,587,682,i know what you did last summer
3,3.373,587,326,g.i. jane
4,3.273,587,895,scream 2
4,3.424,587,691,dark city
4,2.653,587,259,george of the jungle
3,3.213,587,319,everyone says i love you
2,3.014,587,989,cats don't dance
2,2.949,587,876,money talks
3,2.467,587,261,air bud
2,2.949,587,881,money talks
3,2.924,587,892,flubber
3,2.946,587,355,sphere
3,3.089,587,349,hard rain
3,3.635,587,918,city of angels
2,2.678,587,353,deep rising
1,2.146,587,890,mortal kombat: annihilation
3,3.237,587,916,lost in space
4,2.794,587,914,wild things
5,4.135,883,302,l.a. confidential
5,3.685,883,257,men in black
3,3.682,883,237,jerry maguire
1,3.516,883,385,true lies
3,3.317,883,405,mission: impossible
3,3.515,883,568,speed
5,3.945,883,56,pulp fiction
3,3.384,883,550,die hard: with a vengeance
3,3.647,883,566,clear and present danger
3,3.309,883,226,die hard 2
3,3.883,883,750,amistad
5,3.74,883,900,kundun
5,4.027,883,316,as good as it gets
3,4.286,883,313,titanic
3,3.386,883,345,deconstructing harry
4,3.584,883,270,gattaca
4,3.547,883,346,jackie brown
3,3.83,883,1,toy story
4,3.527,883,4,get shorty
5,3.45,883,403,batman
4,3.888,883,208,young frankenstein
4,4.172,883,174,raiders of the lost ark
4,4.036,883,96,terminator 2: judgment day
5,3.62,883,151,up close & personal
4,3.851,883,514,annie hall
3,3.252,883,559,interview with the vampire
4,3.709,883,202,groundhog day
4,3.518,883,347,wag the dog
5,3.886,883,10,richard iii
5,3.409,883,367,clueless
2,3.861,883,11,se7en
3,3.739,883,82,jurassic park
4,3.897,883,204,back to the future
5,3.724,883,175,brazil
5,3.238,883,715,to die for
3,3.915,883,531,shine
3,3.526,883,47,ed wood
4,4.306,883,50,star wars
5,2.946,883,289,evita
5,4.006,883,185,psycho
5,4.002,883,168,monty python and the holy grail
4,3.928,883,8,babe
3,3.649,883,70,four weddings and a funeral
5,3.826,883,129,bound
4,3.718,883,283,emma
2,2.656,883,396,serial mom
3,3.255,883,312,midnight in the garden of good and evil
5,3.671,883,276,leaving las vegas
3,3.609,883,222,star trek: first contact
4,3.867,883,144,die hard
4,2.981,883,229,star trek iii: the search for spock
4,4.055,883,275,sense and sensibility
4,3.856,883,135,2001: a space odyssey
5,3.373,883,955,before sunrise
4,3.912,883,216,when harry met sally...
2,3.86,883,69,forrest gump
4,4.423,883,318,schindler's list
4,3.578,883,65,what's eating gilbert grape
5,4.138,883,89,blade runner
3,3.262,883,227,star trek vi: the undiscovered country
5,3.979,883,183,alien
2,3.256,883,271,starship troopers
4,3.895,883,176,aliens
4,3.983,883,210,indiana jones and the last crusade
3,4.307,883,22,braveheart
2,3.255,883,739,pretty woman
3,3.929,883,28,apollo 13
4,3.953,883,190,henry v
4,3.807,883,9,dead man walking
4,4.187,883,511,lawrence of arabia
3,4.067,883,83,much ado about nothing
5,3.845,883,1131,safe
5,2.982,883,323,dante's peak
4,3.914,883,435,butch cassidy and the sundance kid
2,4.084,883,496,it's a wonderful life
3,3.213,883,319,everyone says i love you
4,3.527,883,693,casino
5,3.014,883,989,cats don't dance
4,3.433,883,277,restoration
4,3.836,883,234,jaws
5,4.187,883,251,shall we dance?
4,3.716,883,792,bullets over broadway
4,3.529,883,778,don juan demarco
5,4.036,883,124,lone star
4,3.487,883,549,rob roy
3,2.727,883,407,spy hard
4,4.141,883,48,hoop dreams
5,2.946,883,355,sphere
2,3.089,883,349,hard rain
4,4.103,883,661,high noon
3,3.796,883,736,shadowlands
4,4.135,863,302,l.a. confidential
5,3.418,863,327,cop land
4,3.539,863,332,kiss the girls
4,3.44,863,288,scream
4,3.16,863,294,liar liar
5,3.808,863,258,contact
1,3.757,863,303,ulee's gold
5,3.735,863,300,air force one
3,3.643,863,887,eve's bayou
5,3.588,863,328,conspiracy theory
4,3.883,863,750,amistad
5,4.174,863,272,good will hunting
3,3.176,863,339,mad city
5,3.376,863,343,alien: resurrection
4,3.446,863,751,tomorrow never dies
3,3.74,863,900,kundun
4,3.282,863,301,in & out
5,4.027,863,316,as good as it gets
5,4.286,863,313,titanic
3,3.614,863,340,boogie nights
3,3.584,863,270,gattaca
5,3.547,863,346,jackie brown
5,3.854,863,268,chasing amy
2,3.518,863,347,wag the dog
4,2.946,863,289,evita
3,3.714,863,262,in the company of men
4,3.256,863,271,starship troopers
4,3.468,863,690,seven years in tibet
3,3.103,863,682,i know what you did last summer
1,2.928,863,990,anna karenina
5,3.373,863,326,g.i. jane
5,3.273,863,895,scream 2
3,3.424,863,691,dark city
2,3.255,863,1434,shooting fish
4,2.883,863,1395,hurricane streets
1,2.653,863,259,george of the jungle
2,3.377,863,538,anastasia
2,3.231,863,872,love jones
2,3.213,863,319,everyone says i love you
2,2.949,863,876,money talks
1,3.152,863,1038,switchback
4,2.946,863,355,sphere
1,3.079,863,908,half baked
1,3.089,863,349,hard rain
3,3.314,863,1234,chairman of the board
4,3.258,863,906,oscar and lucinda
1,2.345,863,352,spice world
2,2.883,863,1607,hurricane streets
2,2.983,863,1680,sliding doors
2,4.135,770,302,l.a. confidential
4,3.685,770,257,men in black
4,3.159,770,118,twister
4,3.101,770,546,broken arrow
4,3.44,770,288,scream
3,3.16,770,294,liar liar
4,3.746,770,298,face/off
5,3.808,770,258,contact
4,3.757,770,303,ulee's gold
4,3.529,770,742,ransom
4,3.402,770,295,breakdown
5,3.735,770,300,air force one
3,3.588,770,328,conspiracy theory
4,3.282,770,301,in & out
5,3.83,770,1,toy story
3,4.034,770,181,return of the jedi
5,3.62,770,151,up close & personal
5,3.854,770,268,chasing amy
4,2.563,770,325,crash
5,3.848,770,475,trainspotting
3,4.306,770,50,star wars
5,2.946,770,289,evita
2,2.733,770,240,beavis and butt-head do america
5,3.826,770,129,bound
5,3.701,770,93,welcome to the dollhouse
3,2.678,770,358,spawn
4,3.423,770,255,my best friend's wedding
4,3.609,770,222,star trek: first contact
5,3.797,770,15,mr. holland's opus
5,4.055,770,275,sense and sensibility
5,3.339,770,924,white squall
5,2.982,770,323,dante's peak
2,2.916,770,678,volcano
4,3.373,770,326,g.i. jane
5,3.854,770,246,chasing amy
4,3.109,770,410,kingpin
4,2.754,770,929,harriet the spy
4,3.162,770,244,smilla's sense of snow
5,3.757,770,297,ulee's gold
5,4.135,880,302,l.a. confidential
5,3.685,880,257,men in black
3,3.159,880,118,twister
3,3.101,880,546,broken arrow
3,3.825,880,95,aladdin
3,3.418,880,327,cop land
4,3.44,880,288,scream
4,3.682,880,237,jerry maguire
4,3.633,880,1016,con air
4,3.16,880,294,liar liar
4,3.516,880,385,true lies
4,3.317,880,405,mission: impossible
4,3.746,880,298,face/off
4,3.808,880,258,contact
3,2.795,880,554,waterworld
5,3.515,880,568,speed
5,3.945,880,56,pulp fiction
4,3.529,880,742,ransom
4,3.384,880,550,die hard: with a vengeance
2,3.468,880,121,independence day
5,3.402,880,295,breakdown
3,2.661,880,820,space jam
3,3.647,880,566,clear and present danger
3,3.735,880,300,air force one
4,3.62,880,470,tombstone
4,3.309,880,226,die hard 2
4,3.584,880,31,crimson tide
4,3.298,880,1277,set it off
4,3.588,880,328,conspiracy theory
5,4.174,880,272,good will hunting
4,3.282,880,301,in & out
5,4.027,880,316,as good as it gets
5,3.547,880,346,jackie brown
4,3.83,880,1,toy story
4,3.527,880,4,get shorty
5,4.034,880,181,return of the jedi
5,3.864,880,423,e.t. the extra-terrestrial
3,3.181,880,54,outbreak
3,3.45,880,403,batman
5,3.888,880,208,young frankenstein
4,4.172,880,174,raiders of the lost ark
4,4.036,880,96,terminator 2: judgment day
4,3.62,880,151,up close & personal
5,3.854,880,268,chasing amy
2,2.616,880,231,batman returns
3,3.198,880,2,goldeneye
4,3.709,880,202,groundhog day
3,2.775,880,235,mars attacks!
5,3.518,880,347,wag the dog
4,3.455,880,218,cape fear
4,3.409,880,367,clueless
4,3.861,880,11,se7en
3,3.739,880,82,jurassic park
1,2.907,880,3,four rooms
5,3.897,880,204,back to the future
3,3.235,880,1017,trees lounge
3,3.248,880,17,from dusk till dawn
4,3.526,880,47,ed wood
4,3.848,880,475,trainspotting
5,3.922,880,182,goodfellas
5,4.306,880,50,star wars
5,4.006,880,185,psycho
3,4.002,880,168,monty python and the holy grail
1,3.589,880,721,mallrats
4,3.928,880,8,babe
4,2.733,880,240,beavis and butt-head do america
4,3.649,880,70,four weddings and a funeral
2,3.499,880,161,top gun
3,3.631,880,99,snow white and the seven dwarfs
4,3.468,880,287,marvin's room
4,3.701,880,93,welcome to the dollhouse
4,3.703,880,418,cinderella
3,3.718,880,283,emma
2,2.656,880,396,serial mom
3,3.39,880,627,robin hood: prince of thieves
5,3.787,880,42,clerks
2,3.497,880,628,sleepers
4,3.37,880,685,executive decision
4,3.579,880,471,courage under fire
2,2.831,880,930,chain reaction
3,3.127,880,597,eraser
4,3.671,880,276,leaving las vegas
4,2.669,880,260,event horizon
2,3.324,880,451,grease
4,3.609,880,222,star trek: first contact
5,3.867,880,144,die hard
4,3.049,880,232,young guns
5,3.408,880,1134,get on the bus
4,3.86,880,69,forrest gump
5,4.423,880,318,schindler's list
4,3.578,880,65,what's eating gilbert grape
5,4.268,880,357,one flew over the cuckoo's nest
3,3.439,880,33,desperado
2,3.262,880,227,star trek vi: the undiscovered country
5,4.161,880,191,amadeus
3,3.49,880,402,ghost
3,3.506,880,845,that thing you do!
5,3.895,880,176,aliens
4,3.791,880,97,dances with wolves
4,3.983,880,210,indiana jones and the last crusade
4,3.476,880,249,austin powers: international man of mystery
4,4.307,880,22,braveheart
4,3.913,880,655,stand by me
5,3.929,880,28,apollo 13
3,3.37,880,230,star trek iv: the voyage home
5,3.992,880,180,apocalypse now
3,3.356,880,380,star trek: generations
3,3.422,880,763,happy gilmore
5,4.054,880,651,glory
4,4.002,880,527,gandhi
2,2.975,880,541,mortal kombat
3,2.916,880,678,volcano
2,2.743,880,29,batman forever
3,2.79,880,849,days of thunder
4,3.386,880,184,army of darkness
2,3.26,880,720,first knight
4,3.516,880,92,true romance
4,3.914,880,435,butch cassidy and the sundance kid
3,3.217,880,570,wyatt earp
5,3.854,880,246,chasing amy
4,3.595,880,248,grosse pointe blank
5,4.069,880,23,taxi driver
4,3.826,880,156,reservoir dogs
5,3.527,880,693,casino
5,3.836,880,234,jaws
4,3.443,880,201,evil dead ii
3,3.361,880,5,copycat
3,3.056,880,1217,assassins
4,3.109,880,410,kingpin
3,2.807,880,1047,multiplicity
3,3.12,880,94,home alone
4,3.746,880,150,swingers
4,3.205,880,284,tin cup
4,3.797,880,293,donnie brasco
2,2.268,880,120,striptease
4,2.567,880,831,escape from l.a.
3,3.438,880,393,mrs. doubtfire
1,2.274,880,375,showgirls
4,3.078,880,619,extreme measures
1,3.062,880,67,ace ventura: pet detective
5,4.036,880,124,lone star
3,3.239,880,636,escape from new york
4,3.487,880,549,rob roy
3,2.475,880,1013,anaconda
3,2.207,880,398,super mario bros.
4,2.789,880,1210,virtuosity
2,3.233,880,280,willy wonka & the chocolate factory
1,2.727,880,407,spy hard
3,3.177,880,864,my fellow americans
3,2.493,880,105,sgt. bilko
4,2.949,880,876,money talks
3,2.928,880,986,turbulence
2,3.127,880,818,girl 6
4,2.949,880,881,money talks
4,3.404,880,793,crooklyn
4,3.254,880,1035,cool runnings
2,2.978,880,768,casper
3,3.187,880,27,bad boys
3,2.452,880,769,congo
2,2.741,880,795,ri¢hie ri¢h
2,2.352,880,254,batman & robin
4,2.764,880,1139,hackers
4,2.967,880,1664,8 heads in a duffel bag
4,4.135,806,302,l.a. confidential
4,3.685,806,257,men in black
5,3.825,806,95,aladdin
3,3.44,806,288,scream
2,3.682,806,237,jerry maguire
1,3.633,806,1016,con air
3,3.317,806,405,mission: impossible
3,3.808,806,258,contact
5,3.945,806,56,pulp fiction
4,3.468,806,121,independence day
3,3.309,806,226,die hard 2
3,3.376,806,343,alien: resurrection
4,3.83,806,1,toy story
2,4.034,806,181,return of the jedi
4,3.45,806,403,batman
5,4.172,806,174,raiders of the lost ark
5,4.036,806,96,terminator 2: judgment day
5,3.612,806,419,mary poppins
3,2.616,806,231,batman returns
3,3.198,806,2,goldeneye
4,3.739,806,82,jurassic park
2,2.907,806,3,four rooms
5,3.897,806,204,back to the future
5,3.724,806,175,brazil
4,3.248,806,17,from dusk till dawn
4,3.526,806,47,ed wood
4,3.848,806,475,trainspotting
5,3.922,806,182,goodfellas
5,4.306,806,50,star wars
4,4.002,806,168,monty python and the holy grail
2,2.733,806,240,beavis and butt-head do america
2,3.649,806,70,four weddings and a funeral
3,3.499,806,161,top gun
3,3.497,806,628,sleepers
4,3.609,806,222,star trek: first contact
5,3.867,806,144,die hard
5,3.784,806,196,dead poets society
4,3.912,806,216,when harry met sally...
4,4.453,806,483,casablanca
5,4.423,806,318,schindler's list
5,4.138,806,89,blade runner
3,4.268,806,357,one flew over the cuckoo's nest
2,3.262,806,227,star trek vi: the undiscovered country
3,3.256,806,271,starship troopers
5,3.895,806,176,aliens
5,3.983,806,210,indiana jones and the last crusade
4,3.476,806,249,austin powers: international man of mystery
3,3.913,806,655,stand by me
3,3.929,806,28,apollo 13
4,3.37,806,230,star trek iv: the voyage home
5,4.187,806,511,lawrence of arabia
4,3.992,806,180,apocalypse now
3,3.573,806,157,platoon
2,3.468,806,690,seven years in tibet
4,2.743,806,29,batman forever
5,4.084,806,496,it's a wonderful life
4,4.01,806,705,singin' in the rain
4,3.826,806,156,reservoir dogs
4,3.836,806,234,jaws
4,3.626,806,1098,flirting with disaster
4,3.746,806,150,swingers
3,2.971,806,1048,she's the one
3,2.727,806,407,spy hard
3,3.267,806,1010,basquiat
4,4.007,806,192,raging bull
5,3.836,806,485,my fair lady
5,3.77,806,133,gone with the wind
3,2.352,806,254,batman & robin
3,3.459,806,1514,dream with the fishes
5,4.135,160,302,l.a. confidential
3,3.159,160,118,twister
5,3.44,160,288,scream
3,3.682,160,237,jerry maguire
4,3.633,160,1016,con air
3,3.317,160,405,mission: impossible
5,3.945,160,56,pulp fiction
3,3.588,160,328,conspiracy theory
4,3.83,160,1,toy story
4,3.527,160,4,get shorty
3,3.646,160,432,fantasia
5,4.172,160,174,raiders of the lost ark
4,3.62,160,151,up close & personal
4,3.851,160,514,annie hall
4,3.709,160,202,groundhog day
4,3.455,160,218,cape fear
4,3.861,160,11,se7en
3,2.907,160,3,four rooms
4,3.724,160,175,brazil
3,2.563,160,325,crash
5,3.915,160,531,shine
5,3.848,160,475,trainspotting
5,3.922,160,182,goodfellas
4,4.306,160,50,star wars
5,4.006,160,185,psycho
4,4.002,160,168,monty python and the holy grail
4,2.733,160,240,beavis and butt-head do america
3,3.499,160,161,top gun
4,3.826,160,129,bound
5,3.701,160,93,welcome to the dollhouse
3,3.497,160,628,sleepers
5,3.671,160,276,leaving las vegas
4,4.159,160,474,dr. strangelove or: how i learned to stop worrying and love the bomb
2,3.797,160,15,mr. holland's opus
4,3.856,160,135,2001: a space odyssey
4,3.408,160,1134,get on the bus
4,3.373,160,955,before sunrise
5,4.453,160,483,casablanca
2,3.37,160,230,star trek iv: the voyage home
3,3.807,160,9,dead man walking
4,3.422,160,763,happy gilmore
5,3.573,160,157,platoon
5,3.595,160,248,grosse pointe blank
5,4.069,160,23,taxi driver
5,3.527,160,693,casino
4,3.282,160,544,things to do in denver when you're dead
5,3.836,160,234,jaws
3,2.17,160,564,tales from the hood
5,3.443,160,201,evil dead ii
5,3.376,160,160,glengarry glen ross
4,3.109,160,410,kingpin
4,3.746,160,150,swingers
5,3.797,160,293,donnie brasco
4,4.036,160,124,lone star
3,3.355,160,844,freeway
5,3.252,160,458,nixon
1,2.622,160,832,bogus
1,3.177,160,864,my fellow americans
5,4.007,160,192,raging bull
4,3.455,160,447,carrie
4,4.063,160,604,it happened one night
5,4.135,846,302,l.a. confidential
3,3.825,846,95,aladdin
4,3.44,846,288,scream
3,3.16,846,294,liar liar
5,3.516,846,385,true lies
3,3.808,846,258,contact
4,2.795,846,554,waterworld
4,3.515,846,568,speed
5,3.945,846,56,pulp fiction
4,3.384,846,550,die hard: with a vengeance
2,2.533,846,540,money train
5,3.647,846,566,clear and present danger
5,3.827,846,203,unforgiven
5,3.62,846,470,tombstone
4,3.309,846,226,die hard 2
4,3.584,846,31,crimson tide
5,3.446,846,751,tomorrow never dies
3,3.584,846,270,gattaca
5,3.527,846,4,get shorty
3,3.646,846,432,fantasia
5,4.034,846,181,return of the jedi
4,3.864,846,423,e.t. the extra-terrestrial
3,3.181,846,54,outbreak
3,3.45,846,403,batman
5,3.888,846,208,young frankenstein
5,4.172,846,174,raiders of the lost ark
4,4.036,846,96,terminator 2: judgment day
3,3.851,846,514,annie hall
5,3.612,846,419,mary poppins
4,3.854,846,268,chasing amy
5,3.252,846,559,interview with the vampire
2,2.616,846,231,batman returns
5,3.198,846,2,goldeneye
5,3.709,846,202,groundhog day
4,3.455,846,218,cape fear
4,3.409,846,367,clueless
5,3.861,846,11,se7en
2,3.739,846,82,jurassic park
3,3.897,846,204,back to the future
5,3.724,846,175,brazil
4,3.238,846,715,to die for
5,3.526,846,47,ed wood
4,3.715,846,404,pinocchio
5,3.922,846,182,goodfellas
5,4.306,846,50,star wars
4,2.946,846,289,evita
5,4.006,846,185,psycho
5,4.002,846,168,monty python and the holy grail
2,3.898,846,57,priest
4,3.589,846,721,mallrats
4,3.928,846,8,babe
4,3.649,846,70,four weddings and a funeral
4,3.499,846,161,top gun
4,3.631,846,99,snow white and the seven dwarfs
3,2.873,846,569,wolf
5,2.656,846,396,serial mom
4,3.39,846,627,robin hood: prince of thieves
3,2.546,846,542,pocahontas
5,3.787,846,42,clerks
4,3.413,846,101,heavy metal
5,4.159,846,474,dr. strangelove or: how i learned to stop worrying and love the bomb
4,3.324,846,451,grease
4,3.784,846,196,dead poets society
3,3.049,846,232,young guns
3,2.981,846,229,star trek iii: the search for spock
4,3.856,846,135,2001: a space odyssey
3,3.373,846,955,before sunrise
4,3.455,846,673,cape fear
4,3.912,846,216,when harry met sally...
5,4.453,846,483,casablanca
5,3.86,846,69,forrest gump
5,4.423,846,318,schindler's list
3,3.578,846,65,what's eating gilbert grape
5,4.138,846,89,blade runner
4,4.268,846,357,one flew over the cuckoo's nest
5,3.439,846,33,desperado
4,3.262,846,227,star trek vi: the undiscovered country
5,4.161,846,191,amadeus
4,3.979,846,183,alien
5,3.256,846,271,starship troopers
4,3.895,846,176,aliens
3,3.38,846,716,home for the holidays
3,3.749,846,699,little women
4,3.791,846,97,dances with wolves
5,3.983,846,210,indiana jones and the last crusade
5,3.538,846,431,highlander
4,4.307,846,22,braveheart
3,3.913,846,655,stand by me
4,3.255,846,739,pretty woman
5,3.929,846,28,apollo 13
3,3.37,846,230,star trek iv: the voyage home
5,3.953,846,190,henry v
5,4.187,846,511,lawrence of arabia
5,3.992,846,180,apocalypse now
3,3.356,846,380,star trek: generations
3,3.595,846,708,"sex, lies, and videotape"
3,4.054,846,651,glory
5,4.002,846,527,gandhi
4,4.067,846,83,much ado about nothing
2,2.743,846,29,batman forever
3,2.995,846,679,conan the barbarian
4,3.748,846,526,ben-hur
4,2.957,846,576,cliffhanger
3,2.79,846,849,days of thunder
5,3.386,846,184,army of darkness
4,3.26,846,720,first knight
3,2.891,846,449,star trek: the motion picture
4,3.516,846,92,true romance
5,3.914,846,435,butch cassidy and the sundance kid
4,3.217,846,570,wyatt earp
4,4.215,846,427,to kill a mockingbird
4,4.069,846,23,taxi driver
3,4.084,846,496,it's a wonderful life
3,4.01,846,705,singin' in the rain
5,3.527,846,693,casino
5,4.087,846,482,some like it hot
4,3.766,846,608,spellbound
5,3.836,846,234,jaws
3,2.862,846,452,jaws 2
4,3.564,846,141,"20,000 leagues under the sea"
4,3.748,846,558,heavenly creatures
3,2.859,846,1110,tank girl
4,3.12,846,94,home alone
3,3.438,846,393,mrs. doubtfire
4,4.187,846,1286,shall we dance?
3,3.423,846,616,night of the living dead
4,3.716,846,792,bullets over broadway
4,3.529,846,778,don juan demarco
4,2.818,846,552,species
4,3.483,846,1218,friday
4,3.062,846,67,ace ventura: pet detective
4,2.851,846,1411,barbarella
4,3.487,846,549,rob roy
3,2.699,846,391,last action hero
2,3.879,846,735,philadelphia
1,2.207,846,398,super mario bros.
2,2.789,846,1210,virtuosity
2,2.823,846,1239,cutthroat island
4,3.624,846,46,exotica
3,2.565,846,388,beverly hills cop iii
3,3.497,846,806,menace ii society
5,4.007,846,192,raging bull
3,3.997,846,136,mr. smith goes to washington
5,3.836,846,485,my fair lady
5,4.141,846,48,hoop dreams
4,4.192,846,178,12 angry men
4,3.569,846,51,legends of the fall
4,3.254,846,1035,cool runnings
4,3.77,846,133,gone with the wind
4,3.593,846,495,around the world in 80 days
4,2.978,846,768,casper
4,3.4,846,942,what's love got to do with it
3,3.583,846,662,somewhere in time
4,4.063,846,604,it happened one night
4,4.103,846,661,high noon
4,3.796,846,736,shadowlands
4,2.805,846,674,cat people
5,3.949,846,205,patton
4,3.037,846,772,kids
2,3.265,846,944,renaissance man
2,2.797,846,1179,man of the house
2,2.454,846,1530,jefferson in paris
4,3.957,846,499,cat on a hot tin roof
4,4.135,926,302,l.a. confidential
3,3.44,926,288,scream
3,3.682,926,237,jerry maguire
3,3.16,926,294,liar liar
4,3.808,926,258,contact
3,3.757,926,303,ulee's gold
3,3.735,926,300,air force one
5,4.174,926,272,good will hunting
3,4.286,926,313,titanic
4,3.614,926,340,boogie nights
1,2.563,926,325,crash
3,2.946,926,289,evita
3,3.714,926,262,in the company of men
4,4.135,617,302,l.a. confidential
1,3.44,617,288,scream
1,3.16,617,294,liar liar
1,3.945,617,56,pulp fiction
1,4.286,617,313,titanic
1,3.386,617,345,deconstructing harry
1,3.864,617,423,e.t. the extra-terrestrial
1,4.172,617,174,raiders of the lost ark
1,3.252,617,559,interview with the vampire
2,3.455,617,218,cape fear
4,3.724,617,175,brazil
1,3.248,617,17,from dusk till dawn
2,3.915,617,531,shine
1,3.848,617,475,trainspotting
5,4.006,617,185,psycho
1,2.873,617,569,wolf
1,2.656,617,396,serial mom
4,4.138,617,89,blade runner
4,4.268,617,357,one flew over the cuckoo's nest
4,3.979,617,183,alien
1,3.386,617,184,army of darkness
4,4.215,617,427,to kill a mockingbird
1,4.084,617,496,it's a wonderful life
3,3.836,617,234,jaws
1,3.443,617,201,evil dead ii
1,2.862,617,452,jaws 2
3,3.748,617,558,heavenly creatures
5,4.007,617,192,raging bull
3,3.997,617,136,mr. smith goes to washington
4,3.752,617,607,rebecca
4,3.455,617,447,carrie
2,4.063,617,604,it happened one night
3,2.805,617,674,cat people
3,2.616,617,859,april fool's day
4,4.135,940,302,l.a. confidential
5,3.825,940,95,aladdin
4,3.16,940,294,liar liar
5,3.808,940,258,contact
3,3.515,940,568,speed
5,3.945,940,56,pulp fiction
5,3.735,940,300,air force one
4,4.174,940,272,good will hunting
2,3.376,940,343,alien: resurrection
3,3.446,940,751,tomorrow never dies
3,3.282,940,301,in & out
4,4.027,940,316,as good as it gets
5,4.286,940,313,titanic
